raw,filtered,n_blinks
-1690386,-22297.18359198321,7
-1648940,-11316.127234907406,7
-1688764,12503.015972036825,7
-1731894,2733.368787706692,7
-1690550,-20669.95761469219,7
-1646628,-10895.04944354625,7
-1689442,12072.765766617125,7
-1727356,2092.689140806307,7
-1689786,-20198.530686445803,7
-1644396,-9165.316056076292,7
-1684630,14783.779390642794,7
-1722196,5506.733912914424,7
-1676378,-15711.03930578922,7
-1642300,-3843.124382276579,7
-1681898,18052.481236735326,7
-1721230,5778.881551874281,7
-1686290,-19283.81878075003,7
-1642848,-11344.322551345569,7
-1675840,13002.627620100238,7
-1723204,6501.621897865842,7
-1683206,-16648.95401994133,7
-1645124,-9921.706814969602,7
-1681530,11218.381241524497,7
-1727774,1667.0466313129543,7
-1684978,-20742.396107221102,7
-1645342,-10461.186738275057,7
-1687654,12321.34706271151,7
-1726144,2038.0238001784674,7
-1680886,-18980.11823624257,7
-1644600,-6216.870192140659,7
-1680754,17630.09867923037,7
-1725882,7245.450352032257,7
-1687338,-17235.23109575711,7
-1642308,-8315.11225457635,7
-1680368,16330.088874756766,7
-1725648,8129.672352685589,7
-1684208,-15409.666330558173,7
-1645832,-6816.732494687515,7
-1678792,16330.356737125006,7
-1725372,7736.196884799492,7
-1683236,-15219.341981950598,7
-1644140,-6107.388128151358,7
-1684900,16284.534030633831,7
-1724070,6035.705174941339,7
-1680280,-16027.58919933053,7
-1643996,-5062.700721868678,7
-1686134,16974.256278857865,7
-1718180,6804.480991612476,7
-1675478,-13139.751430885484,7
-1633088,-240.86094971305442,7
-1672364,23513.918919998727,7
-1697646,16079.779071763682,7
-1649778,-335.75724551832263,7
-1598326,16018.274946758944,7
-1616940,44928.58396112504,7
-1653584,41721.00389615845,7
-1605786,21653.515722598844,7
-1569020,27684.554868064268,7
-1610224,41033.27517657772,7
-1661376,18508.39102755568,7
-1626758,-17184.890880525454,7
-1595324,-18059.317219509794,7
-1638168,-3069.749052799618,7
-1683800,-18147.83980109362,7
-1645252,-43910.87093162865,8
-1611892,-35524.438497289535,8
-1640574,-11181.970764261505,8
-1690746,-16751.899611853503,8
-1654080,-38345.374874385016,8
-1627120,-32229.1972582334,8
-1658828,-12171.013985844058,8
-1702486,-18783.032510578483,8
-1672340,-37686.1690204788,8
-1628984,-27205.9233924037,8
-1665218,-1491.6217221455577,8
-1714102,-6408.417823487251,8
-1679078,-27834.29641783904,8
-1632960,-17777.952624831414,8
-1683178,6982.814423589759,8
-1737460,-4114.891745251585,8
-1702900,-31818.7425309116,8
-1666636,-24692.009852629268,8
-1707816,-527.7638471137143,8
-1746978,-6011.116041976917,8
-1716830,-24297.377748565752,8
-1684650,-13603.391219177269,8
-1721616,8693.545352364214,8
-1765600,932.5723743899714,8
-1732178,-19641.165307511714,8
-1683184,-7152.092880985874,8
-1713926,23532.407505539486,8
-1759756,22717.518142723857,8
-1724134,1746.8617047018897,8
-1685160,7935.120760687923,8
-1718474,29360.024280768965,8
-1746434,24622.66811253105,8
-1715666,7835.534778125868,8
-1676868,16584.16740080398,8
-1701532,36970.260091341544,8
-1754970,27793.84538670614,8
-1714316,2080.2344988543136,8
-1665830,8036.465423322841,8
-1702966,31723.618956684528,8
-1737756,24823.40055966965,8
-1706836,1883.731321014934,8
-1660216,7575.118675890746,8
-1689450,28708.924909849433,8
-1724532,22212.26710557819,8
-1696658,-30.47824628312685,8
-1664024,2242.1614323059002,8
-1692256,17220.79379829387,8
-1737633,5786.564715748728,8
-1693047,-16980.63342579983,8
-1649947,-6912.851443188912,8
-1687169,17859.334464101485,8
-1728581,9469.906016321725,8
-1699653,-16675.742850716277,8
-1653841,-13633.934678082029,8
-1692071,6555.188189737573,8
-1733459,-973.4034661961628,8
-1693359,-21588.998853146964,8
-1646319,-10508.386491299787,8
-1682289,14385.343357901189,8
-1732017,5272.401936651707,8
-1686989,-19281.74852695994,8
-1639551,-8715.144917223784,8
-1674799,18092.47047342152,8
-1732013,8105.20017858014,8
-1690213,-20990.82858027346,8
-1647711,-14972.181063264728,8
-1679501,10523.907773894463,8
-1727065,3974.8498456330008,8
-1684761,-19220.546181869344,8
-1646771,-10500.14611169621,8
-1679737,13613.446662933391,8
-1724659,5663.654083228992,8
-1689769,-18826.29629169545,8
-1636925,-10776.60964076731,8
-1674569,16205.933265637559,8
-1720415,10923.563876268878,8
-1686435,-14026.965021431512,8
-1645409,-9920.2287556472,8
-1674849,11619.233028751361,8
-1719385,5820.183640508594,8
-1685125,-15267.469804577238,8
-1638437,-7064.018705798674,8
-1674935,16175.90534537144,8
-1725407,6741.576203010178,8
-1687821,-19514.176350058202,8
-1637511,-11385.070460733321,8
-1673491,15735.431817050436,8
-1720551,9638.38486978066,8
-1681787,-14940.022844875779,8
-1643295,-8459.386240922786,8
-1683829,12774.747863186154,8
-1727655,2042.1773443699412,8
-1686925,-21853.6513516631,8
-1641857,-11245.043935342319,8
-1678579,15366.400764395992,8
-1727785,8049.3293794050915,8
-1692267,-17604.97135682639,8
-1639353,-10370.786612881777,8
-1685015,14648.401048523006,8
-1725103,6910.274610966154,8
-1693945,-17095.07232787052,8
-1647977,-9469.723089698411,8
-1674477,15551.486873848276,8
-1722959,10890.360015451837,8
-1691829,-12420.354713143466,8
-1642379,-6080.353202875083,8
-1677255,18371.404637587257,8
-1730929,10090.513314815606,8
-1695285,-17950.57053597858,8
-1647655,-12540.60064515896,8
-1677295,14637.995362361757,8
-1724465,11583.86130501138,8
-1696389,-12865.488388778049,8
-1642563,-8497.371357311064,8
-1675323,16831.114574630337,8
-1725527,12462.411857493673,8
-1694325,-12963.542996920054,8
-1646285,-9151.95970071013,8
-1677151,14631.071171771102,8
-1720429,10407.707690081705,8
-1682527,-10541.804887586635,8
-1639971,-2342.684583959879,8
-1667255,21604.873287546143,8
-1725873,13158.851644990862,8
-1687269,-14990.802521628233,8
-1641273,-10763.230884959177,8
-1678805,13252.333031060138,8
-1731371,4896.575235806288,8
-1690605,-21150.135977664202,8
-1652373,-14639.505862946498,8
-1675577,10544.610301784993,8
-1732455,5468.701902992693,8
-1693111,-18391.162450024698,8
-1647965,-11419.531320710254,8
-1679501,14156.667538244834,8
-1720981,9519.702259302498,8
-1692557,-13041.192657259395,8
-1643943,-6666.857716946091,8
-1666317,19138.68910457143,8
-1735769,13152.489255785515,8
-1695187,-16830.97000731413,8
-1637195,-12413.999130376826,8
-1668477,18220.29595441252,8
-1714003,17586.17423183871,8
-1679793,-5650.311684107284,8
-1634817,-1077.5524394096951,8
-1662221,21537.822236172004,8
-1716475,13952.743168264045,8
-1674657,-11909.6107024653,8
-1626777,-5075.825354593582,8
-1664661,20024.27647420688,8
-1709099,11972.36315293916,8
-1679963,-15068.649102675474,8
-1635097,-11920.887538739815,8
-1666607,10212.283135512496,8
-1725343,2164.2916465199273,8
-1686675,-24811.24024517433,8
-1638725,-18685.27539011148,8
-1671907,8085.656706554501,8
-1722185,3282.5664594715154,8
-1684671,-20369.98247881703,8
-1637689,-12414.930980206846,8
-1673677,13081.80400173899,8
-1722861,5792.751035469277,8
-1681577,-18562.88528550425,8
-1646967,-11133.40429371269,8
-1673367,12649.091336531748,8
-1720987,6593.992567862824,8
-1700615,-18489.227114934845,8
-1647059,-15404.244464535775,8
-1678217,9521.562929188714,8
-1721355,7909.971504787003,8
-1693497,-13436.458665050872,8
-1646985,-7948.4392528761755,8
-1679861,15086.859538622299,8
-1718567,10544.012495719624,8
-1675983,-8492.776545559445,8
-1650071,-225.6307791504912,8
-1677761,18865.520301309858,8
-1727285,8386.905838580853,8
-1687407,-15471.220780392545,8
-1645951,-8191.560193013522,8
-1676887,15897.83619143099,8
-1716867,11476.994700308298,8
-1683963,-8656.079252929794,8
-1644611,-2458.6813668342747,8
-1673387,17374.410283836638,8
-1736513,6346.518185814158,8
-1696247,-21632.742953175868,8
-1642365,-13976.909456999858,8
-1674627,15515.817271547028,8
-1720049,12341.365730941407,8
-1694205,-12297.480637834844,8
-1645117,-8016.565264281495,8
-1669403,16724.660871874134,8
-1729553,11091.217372064557,8
-1696237,-17183.79698960925,8
-1642169,-13020.910432263085,8
-1679893,14536.760198284668,8
-1721669,10886.756700445243,8
-1688535,-13202.261225564605,8
-1646627,-8260.03627164761,8
-1672477,15581.838254320026,8
-1718525,12153.553563935013,8
-1694161,-11428.663027099965,8
-1641451,-8870.85646457946,8
-1673875,13888.261630945794,8
-1722027,9511.879183524494,8
-1692693,-14156.130102023384,8
-1642957,-9470.33459853314,8
-1678227,13308.120372347285,8
-1721679,6974.787954584698,8
-1694953,-16761.3187876349,8
-1647353,-11059.324581249302,8
-1682941,11934.329692286054,8
-1714701,7035.417349339832,8
-1694071,-14047.765538391915,8
-1641239,-7235.56093780009,8
-1676249,16932.652579788883,8
-1722329,11138.651210204624,8
-1694157,-14905.784868372388,8
-1649641,-12264.10574950613,8
-1673305,11611.730520054145,8
-1726991,8940.40150860545,8
-1696817,-14821.628433490358,8
-1640923,-10352.652095803165,8
-1680703,14359.92169072554,8
-1729895,8063.121487593156,8
-1699473,-17919.918636226525,8
-1649927,-12742.88990994395,8
-1679059,12647.771319868933,8
-1721189,9800.771953468959,8
-1703909,-13314.243023800516,8
-1644801,-9074.274589053983,8
-1674583,16662.14224018917,8
-1729821,12544.932753872437,8
-1694007,-13996.315284585302,8
-1646469,-9229.835156882422,8
-1672861,17771.824391603055,8
-1716099,15894.462099309165,8
-1704529,-10036.96001786281,8
-1648203,-11592.9320647184,8
-1675069,11208.820313412712,8
-1718123,11227.284597729484,8
-1701245,-11265.209124572664,8
-1645423,-9844.8578277796,8
-1676713,13046.095694854592,8
-1720133,10548.676870627392,8
-1696187,-12469.508936488244,8
-1649259,-9784.994235015489,8
-1672101,13157.494122562402,8
-1727293,9708.024379034257,8
-1695805,-14745.38404367346,8
-1641489,-10267.75073657496,8
-1675199,15545.917336335151,8
-1713991,12849.73536140428,8
-1694289,-10332.59563099767,8
-1643761,-7652.642609962144,8
-1677155,13479.313495132923,8
-1718353,8006.075542943967,8
-1686743,-14017.816893126372,8
-1650799,-8651.14128960205,8
-1680793,11681.614398179112,8
-1725225,4123.59448420745,8
-1696273,-19359.56345549826,8
-1645029,-12951.121428849452,8
-1672011,13920.002959913185,8
-1733099,10233.003106244878,8
-1701663,-17461.00175877373,8
-1656345,-16703.91955552232,8
-1678467,7449.3964956706095,8
-1727763,6516.025170383584,8
-1695283,-13387.55953804982,8
-1641787,-5245.627747705116,8
-1679211,20112.169092537595,8
-1719005,13805.368052848322,8
-1697091,-11806.151971787696,8
-1645241,-7865.569270012791,8
-1672577,17035.003481240696,8
-1718985,14147.71488181144,8
-1698367,-11222.602726964302,8
-1648767,-10604.247520258401,8
-1674983,12285.967926159945,8
-1711659,11813.476102003024,8
-1688813,-7874.868663824249,8
-1650803,-5649.73850983993,8
-1659795,15339.191205577621,8
-1717387,13793.534206314176,8
-1694205,-10386.578957674601,8
-1643791,-11220.526097188622,8
-1667861,11261.99111408037,8
-1717653,9565.696601576785,8
-1699105,-14737.318066694661,8
-1650287,-15121.504992461732,8
-1673535,6773.004467937501,8
-1720615,5413.481788342235,8
-1698567,-16392.431210118542,8
-1647125,-12841.76165864084,8
-1673227,11610.822984994236,8
-1714475,10566.595453970673,8
-1698301,-12049.651303997627,8
-1646571,-10579.190547002474,8
-1670751,12554.670782677167,8
-1719561,10975.927434192788,8
-1697171,-12926.308134553394,8
-1649199,-11941.58638027182,8
-1674165,10908.579589292827,8
-1717369,9829.077132533397,8
-1692015,-11055.238903410394,8
-1644481,-7288.485903359739,8
-1673219,15024.325352734675,8
-1712035,12021.573958938705,8
-1692381,-9835.277509674765,8
-1641987,-7072.554733162431,8
-1665181,15548.786586436128,8
-1713875,13192.271316104001,8
-1687475,-9832.290477282255,8
-1644063,-8083.569733669061,8
-1663273,13743.87563106729,8
-1705889,12155.792721153743,8
-1673541,-6864.204965531955,8
-1616243,1574.2762095652981,8
-1645247,28550.886224377202,8
-1679039,26344.752526964494,8
-1634481,6896.602300818193,8
-1580151,17467.90658827191,8
-1607079,43772.25079784139,8
-1646661,37544.5622163687,8
-1623837,9023.454556032788,8
-1581903,4211.855756894529,8
-1600431,18913.907303449858,8
-1662075,9261.03022175303,8
-1641389,-21817.429709010667,8
-1590453,-25564.491992312647,8
-1632859,-7089.361686456556,8
-1689101,-17895.094874809816,8
-1671529,-49316.10677685139,9
-1632285,-50360.063516083,9
-1666203,-28563.039343507735,9
-1718517,-32210.379314494807,9
-1699873,-54932.091948370886,9
-1662371,-50553.255516340556,9
-1692469,-25399.563444244035,9
-1743791,-25127.06036842941,9
-1725571,-44765.28811786638,9
-1673319,-37304.49168317668,9
-1698947,-6040.279938961631,9
-1754707,-998.6058863690159,9
-1725177,-19613.71685978337,9
-1675311,-11969.95880118021,9
-1701883,16870.855290327403,9
-1754301,17497.860122635317,9
-1727073,-3919.8312203116393,9
-1671035,2811.1389945704927,9
-1707707,29729.853208758854,9
-1748873,26547.305175741447,9
-1725269,3110.4217329268763,9
-1670315,8758.103289219978,9
-1702199,34420.50366031221,9
-1744949,30790.50537373694,9
-1711361,7413.3853493597,9
-1659319,13740.087962529951,9
-1690127,39026.845285086005,9
-1731949,34052.47244853079,9
-1709001,7504.196435533706,9
-1660847,6915.468063906814,9
-1677827,28232.2555505196,9
-1724521,26379.678852177825,9
-1699951,3347.4659163833103,9
-1649425,3929.5323480245424,9
-1674167,24426.119962197154,9
-1726395,18071.94479001417,9
-1696473,-9000.772918272472,9
-1650469,-8043.848146576949,9
-1672613,14630.55415515747,9
-1722741,10730.024628144329,9
-1697705,-14746.31813734615,9
-1649603,-14067.175120680222,9
-1682187,7078.28885569663,9
-1724655,1925.0965171633275,9
-1698195,-21367.453292718423,9
-1648801,-16611.056014721526,9
-1668989,9155.840381409407,9
-1714619,9372.624331136394,9
-1693435,-12701.403435722837,9
-1647061,-12074.348522126389,9
-1666805,9154.82438754365,9
-1713489,7322.495158352178,9
-1695295,-15367.513327527246,9
-1642885,-13950.366696489233,9
-1671597,8607.598754333809,9
-1716605,5662.733032058921,9
-1689893,-17308.662146891977,9
-1643789,-13561.956578114658,9
-1663497,11231.501536376087,9
-1713499,10319.998701617842,9
-1684107,-12179.351142840123,9
-1622965,-6984.095814564236,9
-1661783,19317.344818366368,9
-1695333,16634.87782175765,9
-1667215,-5092.19695249775,9
-1599177,3337.6634843384754,9
-1609693,35501.45500664036,9
-1653203,40625.16442907892,9
-1622031,19560.155973567318,9
-1570853,20062.253940357263,9
-1600953,37039.615402250245,9
-1644633,24987.902697598147,9
-1644931,-9856.329719038384,9
-1595311,-20242.080701684532,9
-1623367,-5084.96531702385,9
-1665661,-9303.365410000304,9
-1657847,-34410.680934261385,9
-1606683,-35993.86173619581,9
-1630917,-12968.234970510015,9
-1688003,-13058.058736767673,9
-1665879,-37791.003701408576,9
-1631557,-39931.1314543199,10
-1657273,-20130.501549381497,10
-1701567,-20042.144427792766,10
-1694283,-38856.59582840386,10
-1654259,-38336.83016923671,10
-1679769,-18614.975767185504,10
-1732125,-18988.399121398128,10
-1710265,-36657.06385529135,10
-1663947,-28777.69218756411,10
-1693215,-1673.2262644822727,10
-1744367,-1842.1588803875356,10
-1722125,-22661.844815913213,10
-1677197,-16826.55810383973,10
-1688745,12158.42749960827,10
-1759175,14369.576402437357,10
-1734043,-10959.082854969623,10
-1684823,-10444.29788056843,10
-1701615,17575.734500475468,10
-1750937,22062.831270757142,10
-1727661,2435.38432374402,10
-1678367,5904.620750188411,10
-1695275,31650.496220583802,10
-1732417,34487.29326752944,10
-1728035,12635.993768046554,10
-1673653,9046.534928209237,10
-1688719,29649.737269906153,10
-1737131,30939.33770709169,10
-1701833,10656.316615623693,10
-1666617,12081.792712527445,10
-1692499,29636.139588047732,10
-1737895,21733.582825974445,10
-1713929,-3780.8632662391005,10
-1659405,-2379.0786360077273,10
-1673827,22773.082764845825,10
-1736741,22450.21452316136,10
-1705581,-3356.0418702647407,10
-1652851,-3682.463313513367,10
-1673121,19366.796704802688,10
-1716241,17642.131012513073,10
-1705337,-6368.805966877589,10
-1651465,-7375.572090984128,10
-1662269,15356.210329377023,10
-1723123,13611.980880332658,10
-1695849,-13784.602359181334,10
-1647779,-14471.610234969236,10
-1678253,9022.283716140111,10
-1721987,5302.475901983124,10
-1696179,-20252.44966511819,10
-1646519,-18264.090660472302,10
-1666963,8006.477130156009,10
-1715419,10116.614080975332,10
-1697549,-13130.2155522986,10
-1641969,-15002.474735100266,10
-1665109,6878.174282915799,10
-1716603,6702.940307499977,10
-1693197,-15097.757087440279,10
-1638607,-12316.728202304703,10
-1660995,11572.092219852815,10
-1711669,9133.840646872344,10
-1692717,-15473.213182686963,10
-1645021,-14485.779347711125,10
-1663243,8858.555456314707,10
-1713411,6982.32008832665,10
-1694953,-17972.23324192695,10
-1648237,-17753.128469089123,10
-1663041,7616.922989595316,10
-1716065,9322.35740341881,10
-1693249,-14631.885366875187,10
-1647857,-15938.815671591228,10
-1668205,7225.609884452104,10
-1710287,9625.06283696109,10
-1691869,-10022.863560278221,10
-1640835,-9247.730119490385,10
-1660155,12949.283577125289,10
-1715967,12368.074682148133,10
-1693259,-11217.190178094106,10
-1644149,-11510.55406578184,10
-1664491,10417.100141251753,10
-1711487,9472.452167149986,10
-1697409,-12682.740139419206,10
-1643991,-11312.068729956307,10
-1663687,12322.06125540725,10
-1720261,10174.58674937045,10
-1695875,-15821.046969776515,10
-1651495,-15313.798189193662,10
-1673247,8887.540047373135,10
-1712393,9453.596092581714,10
-1701967,-12679.409947987106,10
-1652209,-13516.302615256776,10
-1662787,10548.091791209423,10
-1720483,13955.781785308385,10
-1695287,-8636.269917556065,10
-1641259,-8792.795813800134,10
-1667261,15172.022617334798,10
-1719137,14134.038381066724,10
-1691943,-9615.608525817028,10
-1654783,-10007.71334498609,10
-1666163,10377.64686694671,10
-1708533,11056.105802919852,10
-1705997,-9353.253888573401,10
-1653071,-11670.739356036163,10
-1665473,9250.361554950909,10
-1727297,8955.105576311558,10
-1697865,-15155.673726903742,10
-1648943,-12918.736462568317,10
-1668051,14045.61554765256,10
-1720491,14351.810744669498,10
-1690717,-9553.538718550079,10
-1641555,-7409.956597322177,10
-1662927,18032.324965443884,10
-1718243,16651.638713078442,10
-1698717,-10396.616059737516,10
-1636031,-11339.24966818815,10
-1673125,12778.297207380952,10
-1726137,8866.180343687689,10
-1698095,-17639.654560900737,10
-1640957,-13643.690846614858,10
-1672155,13116.467059939196,10
-1720667,10337.997291044332,10
-1702709,-15675.599968412425,10
-1652545,-14922.356034143093,10
-1674249,8861.329026473628,10
-1714181,9158.609851188976,10
-1699799,-11889.617329553685,10
-1649027,-9769.610132749149,10
-1664759,14903.913952307988,10
-1719881,14994.983897684946,10
-1692235,-9722.868801541483,10
-1648343,-10067.860034421528,10
-1664469,13821.52038600609,10
-1709999,15524.677028224127,10
-1695303,-6650.782817125198,10
-1647115,-9298.735847982649,10
-1664411,10837.354439099818,10
-1713339,11136.102223585052,10
-1699697,-11195.517665321788,10
-1651927,-13393.57614631808,10
-1660191,8392.606371222031,10
-1711951,11274.308681504357,10
-1704947,-11007.752762552811,10
-1640159,-12653.762984050454,10
-1669601,11063.360550407577,10
-1720727,9735.970425613226,10
-1697093,-15863.185299095603,10
-1644877,-14030.700825957847,10
-1659459,13661.529507688247,10
-1709807,16828.26802769213,10
-1692827,-6798.1591325493355,10
-1645865,-9764.446739211702,10
-1659255,11805.220729044651,10
-1709321,13093.638046247574,10
-1693563,-9521.017619661092,10
-1652931,-12892.300797782173,10
-1665449,6406.132635018581,10
-1713103,7140.304953516843,10
-1696103,-13340.830247795675,10
-1641649,-12026.856537830203,10
-1668397,11443.690638430942,10
-1716827,10235.046515306009,10
-1692227,-13316.936209184163,10
-1642893,-11620.821392544014,10
-1650803,14684.332447913099,10
-1716019,16827.200984703144,10
-1694171,-8910.89595725272,10
-1644139,-12421.047548310686,10
-1667267,8802.31648207628,10
-1718769,6558.8633215615955,10
-1696577,-16965.978913986044,10
-1642359,-13496.716322352502,10
-1657827,14344.706266705183,10
-1710569,16002.796765020239,10
-1708355,-11733.99583405683,10
-1653041,-18658.937099865027,10
-1672825,3105.454109406627,10
-1717467,6209.962406990546,10
-1695009,-13422.520592252979,10
-1643435,-9809.08801912033,10
-1651487,18515.872820271234,10
-1716079,21714.504509311526,10
-1698497,-6330.020223733684,10
-1646561,-13469.214043365115,10
-1660383,8994.751132404464,10
-1714871,12499.476878151087,10
-1697937,-9528.575425010999,10
-1652557,-12353.097955221609,10
-1665797,7933.252418705792,10
-1712725,8974.470020257804,10
-1695983,-10980.193804600001,10
-1643911,-9012.061245304714,10
-1654893,16160.753488855771,10
-1720363,15960.887445940967,10
-1705035,-13511.456627129275,10
-1646779,-18207.621240776632,10
-1665573,7915.415889653328,10
-1713901,12270.505424693452,10
-1689913,-8823.153508642596,10
-1651119,-9066.11774244529,10
-1661171,12531.914736802677,10
-1717443,12197.88702652345,10
-1699101,-12217.910877776816,10
-1643907,-13653.777062522713,10
-1668279,10388.978296242138,10
-1717221,11117.210583322416,10
-1697147,-12009.2761136411,10
-1646433,-11843.419114591083,10
-1660487,12258.57223127519,10
-1714901,13725.850550131201,10
-1699193,-9935.608517419845,10
-1648895,-12093.959609245134,10
-1662533,10452.598941361704,10
-1715857,11324.799284790248,10
-1691899,-10873.696257792997,10
-1650433,-10283.76567100349,10
-1665923,12043.798448883488,10
-1718051,10492.489464641816,10
-1696491,-13782.6659969151,10
-1645061,-13144.066223860164,10
-1662459,12847.954895922054,10
-1712749,15269.216748037108,10
-1701359,-9422.632644951404,10
-1650319,-14144.335175871514,10
-1659405,8237.411251712474,10
-1715543,12257.392184688859,10
-1685477,-7281.52064742825,10
-1655887,-7877.196880755653,10
-1663177,10523.445038553697,10
-1717891,8192.988432938491,10
-1698043,-14255.451865495084,10
-1643857,-12854.443764262143,10
-1661495,13045.187776814058,10
-1708129,15541.468541343456,10
-1696559,-7769.8543846523025,10
-1639233,-9643.478916779752,10
-1658551,13790.930258084998,10
-1716989,13586.093692111997,10
-1688825,-11692.49072247298,10
-1643273,-11824.650806524296,10
-1657477,12526.820896841004,10
-1707789,13595.90549156173,10
-1696659,-10498.501330248258,10
-1640183,-13003.001296736178,10
-1654843,10966.924754692056,10
-1701827,14544.561377450424,10
-1690671,-7703.122071396718,10
-1608999,-5279.51779237892,10
-1626113,27775.00735986556,10
-1668331,36146.05828094508,10
-1641529,14721.928483879103,10
-1570849,17156.870734478525,10
-1591823,44353.96217083638,10
-1658739,39491.798951046694,10
-1643499,776.3429224114157,10
-1594661,-13228.635542174372,10
-1611541,3896.6324192926822,10
-1671219,966.3749797756009,10
-1661401,-27860.39453205805,10
-1621665,-35630.028265990695,10
-1633731,-16872.800174610315,10
-1706437,-19081.323331073185,10
-1695209,-48472.23444439686,11
-1644079,-52852.62773627407,11
-1663623,-25366.11139937115,11
-1726187,-19730.991218172057,11
-1701117,-40848.16560434979,11
-1658633,-38050.032068415276,11
-1686387,-11749.413644302931,11
-1731117,-8936.448561324032,11
-1717515,-27677.345195534766,11
-1671305,-24363.624842500016,11
-1688883,1270.9772933106565,11
-1736157,6471.3361975293465,11
-1726809,-11614.417127477085,11
-1663233,-8399.673373259551,11
-1688081,18948.313103436856,11
-1734951,22421.40697835878,11
-1718125,1129.3372676332347,11
-1673997,1409.7910128779265,11
-1677477,25202.63056343568,11
-1727547,29259.18573075508,11
-1726069,6371.857264864553,11
-1660249,2405.343353752894,11
-1682675,26307.50220358379,11
-1733053,27901.13628668142,11
-1710905,2813.9818292947143,11
-1663317,1033.1821083085547,11
-1674457,24988.10031168855,11
-1724919,27391.167993247258,11
-1701037,4766.597290878164,11
-1650479,3235.7172612506274,11
-1672397,24259.339614305853,11
-1720219,22152.91539605117,11
-1706477,-3497.4601927901595,11
-1648215,-6363.751462045522,11
-1667201,15864.541391988434,11
-1719423,15804.405213676506,11
-1701795,-8669.532593886412,11
-1655385,-11200.113604631571,11
-1663919,10179.977687139803,11
-1712029,11466.495509091925,11
-1703511,-11291.263423690218,11
-1642807,-12589.307343696815,11
-1656131,13126.89442153318,11
-1722147,13879.563244158242,11
-1693435,-14779.223339882841,11
-1646805,-17743.338123447516,11
-1659769,7933.008881517603,11
-1710153,11322.817056635904,11
-1707517,-14138.757818352344,11
-1643805,-20174.341934448203,11
-1664265,3206.093644938305,11
-1701153,9652.042263032165,11
-1703153,-10275.32781183167,11
-1643379,-14121.118793364714,11
-1652365,8141.841936393632,11
-1712989,11648.09916935871,11
-1702321,-13753.894932354757,11
-1641923,-17975.176640532904,11
-1663259,6506.860671975176,11
-1708567,9735.641119409645,11
-1702249,-13823.49217230811,11
-1638791,-15483.043067805049,11
-1664785,9441.44999274798,11
-1717719,10210.057205940531,11
-1698591,-15663.545831667088,11
-1644497,-16553.51264721059,11
-1662549,9383.852424941808,11
-1719203,11443.495526126213,11
-1695239,-12501.49574066742,11
-1660073,-15220.60595432303,11
-1667531,5152.300537362359,11
-1715159,7313.016599699038,11
-1695153,-10621.717499758855,11
-1640201,-6879.090076144685,11
-1655535,19316.290082293308,11
-1712327,20013.952153165817,11
-1708901,-9058.290917824128,11
-1649871,-16960.75861383519,11
-1660165,6764.774667777521,11
-1716847,12395.033139257215,11
-1702751,-10320.884992871612,11
-1647891,-12800.783364192092,11
-1656327,12640.64668026863,11
-1715457,16543.87665858111,11
-1711197,-10507.007294483994,11
-1654625,-18197.941452125706,11
-1663345,5673.296868623875,11
-1715761,12400.235317331135,11
-1697575,-8122.001240975032,11
-1647795,-9328.543642648834,11
-1663973,13974.522665903281,11
-1710307,16052.179486464116,11
-1700797,-7542.963849890756,11
-1642883,-10723.98436274504,11
-1661373,12631.111290013781,11
-1708035,16124.005102399142,11
-1700071,-6845.4818997767015,11
-1646331,-11353.808527086134,11
-1661153,9385.225996284926,11
-1715657,10787.683709749519,11
-1696521,-11780.588313663819,11
-1642981,-11773.724897283473,11
-1660211,12536.235104732017,11
-1707837,13897.152718342853,11
-1705007,-11128.068900806313,11
-1650733,-16213.250418882795,11
-1658937,6595.649030976498,11
-1718951,10092.3391004743,11
-1703387,-14382.21581380106,11
-1631821,-14146.99574329859,11
-1664673,15123.670544587394,11
-1711095,16904.386981646458,11
-1693851,-9630.98777833955,11
-1644291,-12256.008072933475,11
-1664973,10088.564014792182,11
-1717761,9760.461204809335,11
-1705735,-15706.976971037688,11
-1642471,-17173.623160008825,11
-1659221,10004.988693823805,11
-1715653,14334.665252805424,11
-1711779,-11955.080728972662,11
-1647333,-17366.50572145534,11
-1661849,7717.307422284819,11
-1719741,11886.002403221355,11
-1703049,-12264.973098764787,11
-1636273,-11343.366806850348,11
-1668381,16495.606160344105,11
-1715767,15890.101705988209,11
-1706589,-13081.330591374717,11
-1644879,-15910.337362575727,11
-1663763,11257.557030961612,11
-1716075,15637.362350433481,11
-1702201,-9230.456433955538,11
-1644519,-12357.286148869516,11
-1652263,13999.590172136632,11
-1713487,19385.30126387138,11
-1705113,-6838.06679696794,11
-1637693,-12550.851073486283,11
-1656633,12770.276885318364,11
-1712567,16165.278152906794,11
-1697819,-9417.390483999132,11
-1638339,-11771.651522975299,11
-1659207,13163.653454430965,11
-1710571,14025.293475353814,11
-1699669,-12480.564676595659,11
-1651541,-17051.816513104044,11
-1660213,5926.994307951737,11
-1713963,9705.932867114128,11
-1697597,-12651.567677966417,11
-1652577,-15554.818474762807,11
-1665187,6609.151571670252,11
-1711701,9883.15909960658,11
-1700207,-11174.06415158205,11
-1642819,-12426.349293410425,11
-1660203,11841.400968955772,11
-1719921,13616.225174382776,11
-1703361,-12489.461725393325,11
-1645961,-15729.900451031795,11
-1654551,10503.001590718573,11
-1702387,17814.593515578337,11
