raw,filtered,n_blinks
-1416940,-1651.385735719521,3
-1453586,17333.472174328443,3
-1486080,6718.652740243719,3
-1449582,-13216.789367889756,3
-1411876,-3305.538987664817,3
-1448684,17301.363964283024,3
-1481138,8581.605931268985,3
-1443372,-10775.508912645948,3
-1414574,-2493.6529371129845,3
-1448128,14576.471336024686,3
-1484622,3605.898989208644,3
-1450148,-16829.583649365817,3
-1414046,-8227.990170939347,3
-1449724,11571.009930804186,3
-1483832,2967.695334363568,3
-1441908,-15113.173034924599,3
-1411896,-4000.2964981059235,3
-1441962,16267.601791426934,3
-1483888,6319.241642279297,3
-1447860,-15759.227938861763,3
-1414000,-8804.721334819556,3
-1445626,11168.690767990425,3
-1477030,4509.797646090778,3
-1444410,-13121.69105494012,3
-1408072,-4030.9883633821973,3
-1449580,14277.534422602672,3
-1479448,3579.1201112971794,3
-1448682,-17061.15099670167,3
-1404538,-7453.095364584358,3
-1446120,14353.075967821249,3
-1483292,5621.612040394581,3
-1446968,-16031.368231807639,3
-1412602,-8369.761675528043,3
-1450816,10487.48845734121,3
-1481634,1569.528375721256,3
-1451424,-16917.418701546365,3
-1407558,-6314.61421432305,3
-1451296,14506.51007274633,3
-1479516,5126.429809584385,3
-1446542,-14393.597374423141,3
-1411798,-4417.802452458571,3
-1444208,15970.218429401697,3
-1473548,8587.979627442852,3
-1446180,-10424.566947171308,3
-1412836,-3956.7693021672194,3
-1447834,13149.781088764994,3
-1481592,3967.8180929659075,3
-1450276,-16040.081133469565,3
-1410534,-7893.082990712116,3
-1449868,12488.159914896729,3
-1480886,5144.116173037697,3
-1446300,-13296.823438827621,3
-1413498,-4793.239056817417,3
-1450280,12915.436621098117,3
-1482578,3380.209134712728,3
-1448658,-14890.664500882342,3
-1408284,-4180.408089091052,3
-1447426,16386.901312831873,3
-1480542,6937.266708037903,3
-1444762,-12924.062095226474,3
-1411412,-3442.395125300137,3
-1446160,15873.38731141181,3
-1477710,6447.45336638351,3
-1445094,-13080.066315281589,3
-1411404,-4413.925161259744,3
-1447194,14553.255741299487,3
-1474358,6197.508192193004,3
-1447712,-12858.28756647914,3
-1414050,-6227.185517241989,3
-1445812,11610.106610561605,3
-1477028,4797.644614926277,3
-1444684,-12566.950128501516,3
-1399478,-2647.8037483621533,3
-1439912,18687.12531353251,3
-1480148,9320.538156685381,3
-1440272,-13035.72813077831,3
-1416164,-7093.796602561171,3
-1449806,8516.477794797776,3
-1479554,-1530.1614096175097,3
-1439592,-16776.587249745815,3
-1414730,-4276.592065032653,3
-1445784,13955.121415512598,3
-1471888,4600.750387976808,3
-1444574,-12884.454792646662,3
-1410176,-4334.851194522336,3
-1441360,14301.326779800287,3
-1479024,5987.914685920285,3
-1442652,-13938.5339477274,3
-1410446,-6357.637419102119,3
-1440534,13303.22601964183,3
-1473164,6964.958430591051,3
-1440688,-10669.412648747102,3
-1409850,-3610.365378999333,3
-1444200,12678.052955769923,3
-1457902,6220.444599453172,3
-1441970,-7799.996947841768,3
-1402472,-187.37970624538627,3
-1435140,15819.667063730702,3
-1467660,7263.30597740751,3
-1436558,-11884.394134273052,3
-1401974,-4719.792462968606,3
-1436044,13404.22829738097,3
-1466942,5325.156456977401,3
-1435632,-13342.276424981994,3
-1394898,-4724.853231476019,3
-1428390,15816.178982741025,3
-1468568,7851.500369877298,3
-1437106,-14192.764097979263,3
-1396262,-8222.371059811825,3
-1435856,10874.141805062698,3
-1467870,2178.1823272935944,3
-1435874,-17234.844546173765,3
-1394654,-7232.10044949178,3
-1436710,13324.288480607247,3
-1472122,2706.3917180543167,3
-1440430,-19945.949414067025,3
-1410460,-13263.031098434662,3
-1437088,6577.908311054745,3
-1468156,1828.6685877417485,3
-1425266,-12008.767123237492,3
-1392548,1176.7101423738245,3
-1422734,22820.352643645827,3
-1438378,17946.677735590427,3
-1403214,4792.425746863271,3
-1367376,15522.585726148873,3
-1399960,32358.917227674567,3
-1437816,20202.661499116588,3
-1406454,-4231.754416037516,3
-1377936,-2940.883404045146,3
-1414854,8937.918901790526,3
-1457572,-5183.209742233912,3
-1420060,-27222.988229048224,3
-1404854,-21380.758470465942,3
-1447764,-9494.60764065201,3
-1484086,-25419.09396863552,3
-1454384,-45652.1829477482,4
-1424319,-34092.468474046815,4
-1462569,-11791.76662919882,4
-1496769,-17689.88626595097,4
-1465199,-33726.68770933844,4
-1435265,-22043.318358861896,4
-1468385,293.3957562193473,4
-1503723,-4222.646953761385,4
-1472259,-19890.315408382332,4
-1442791,-9912.695742844107,4
-1476313,10085.776084336274,4
-1510589,3997.4180522380216,4
-1476307,-11688.109745792277,4
-1436937,626.4712572342792,4
-1473839,23443.375358889392,4
-1508765,16586.619453418825,4
-1472485,-2139.7223706983527,4
-1437619,7390.544306398269,4
-1467913,27999.28356276091,4
-1497403,21613.724484405793,4
-1459163,5404.424470742225,4
-1428043,15473.31694037968,4
-1460937,32984.72862544234,4
-1497955,20808.69272817845,4
-1457419,-1218.7423987819632,4
-1419393,7661.197881808516,4
-1453759,28521.17194286354,4
-1496483,18026.34063097216,4
-1462401,-7131.699528551453,4
-1422391,-2757.9920189677923,4
-1457959,16308.960079610919,4
-1488229,8685.930170156476,4
-1455709,-9901.655097402821,4
-1413199,-384.8512990736659,4
-1449643,19876.48121593419,4
-1485103,9913.605566810238,4
-1450107,-12425.10225193212,4
-1408253,-4186.456661823925,4
-1438499,18275.740779167787,4
-1482105,10503.00997174762,4
-1447821,-13544.540186796952,4
-1418669,-10586.366146015802,4
-1444775,6851.997654620958,4
-1480805,98.25924929619669,4
-1447923,-18018.695529280816,4
-1401147,-8208.230468347054,4
-1444029,13952.648343906068,4
-1482569,4362.290021216909,4
-1449997,-19829.815539465144,4
-1414743,-14507.63629552453,4
-1447313,5065.152194329859,4
-1480475,-1052.5172843051812,4
-1454573,-19311.149612115594,4
-1412933,-11521.79695226366,4
-1447367,8728.212867944032,4
-1484373,1555.2974457341152,4
-1448201,-17662.03189066086,4
-1415037,-8456.807843239689,4
-1445727,12440.191708668703,4
-1474523,6413.859490335226,4
-1449899,-11859.479447464317,4
-1404487,-4048.468272714669,4
-1450403,15274.756537833766,4
-1484779,4920.819892733102,4
-1455341,-18241.299039397574,4
-1412773,-11164.671040979154,4
-1449461,10548.395496857269,4
-1485427,4589.610738718213,4
-1449475,-14006.664775576402,4
-1419197,-5866.153745025311,4
-1456419,11292.367366219412,4
-1484493,1490.1265736842654,4
-1454373,-16055.291860146557,4
-1415839,-5157.375570215513,4
-1454879,15121.529510764318,4
-1491587,5083.662440469989,4
-1453407,-15963.110027853058,4
-1422517,-6931.228852641798,4
-1460219,12606.450701836931,4
-1479461,5549.124844688825,4
-1454019,-9960.068858328254,4
-1425599,-1962.5358981616587,4
-1454225,13823.066931946425,4
-1484315,6118.146416302572,4
-1459701,-11362.249865378542,4
-1423261,-4860.484756093399,4
-1462315,11678.854164012204,4
-1492899,2559.0941618076527,4
-1459921,-15554.13695750288,4
-1421247,-5264.091694130608,4
-1463819,14506.310849542915,4
-1496281,4529.496226759385,4
-1448173,-13171.65538936981,4
-1434149,-2062.1327022318615,4
-1465991,13352.91362347667,4
-1497823,864.5998340565185,4
-1460097,-16363.605019669863,4
-1429825,-4718.847364994776,4
-1459931,15413.56982606757,4
-1490765,8138.752189305572,4
-1464631,-10049.871597895552,4
-1429505,-3439.7965882509416,4
-1455315,14944.862217716545,4
-1494757,8271.41496466936,4
-1466479,-11636.197235140233,4
-1424365,-5032.146754477764,4
-1460633,15244.09144934143,4
-1487173,9049.282848563109,4
-1466053,-10273.59433124914,4
-1416713,-3061.430205765745,4
-1449071,19175.061352524226,4
-1488313,13864.596284953872,4
-1458341,-8407.646884120808,4
-1416147,-3861.6908049982117,4
-1452577,15664.042589000312,4
-1482227,9059.444719910685,4
-1448147,-9166.02527188459,4
-1415287,-1198.7265575846236,4
-1429547,19567.267713523514,4
-1492979,12228.825939223107,4
-1450643,-13329.57502353471,4
-1414429,-10178.448632025536,4
-1436451,11886.34824408627,4
-1479583,7755.169392912198,4
-1452485,-13086.650542977733,4
-1408483,-8218.214472100237,4
-1444339,11706.56338702501,4
-1478943,4081.778329360442,4
-1440551,-15766.18199217829,4
-1418993,-8246.430685370562,4
-1441407,10088.170896761229,4
-1481957,2341.999592746577,4
-1434187,-15315.30877255436,4
-1419027,-6927.482361809886,4
-1440071,10562.316801945188,4
-1467961,4946.646871539265,4
-1441937,-10036.339869181935,4
-1406479,-3752.745373931306,4
-1446583,10730.037983880839,4
-1480513,-198.23621930566514,4
-1442575,-18546.04354483579,4
-1405871,-7466.0076152659985,4
-1442331,12840.026845655868,4
-1470943,4737.684147821751,4
-1443657,-13238.18825733783,4
-1406363,-4620.736616552019,4
-1443825,12951.01031051211,4
-1470775,3248.6949503934884,4
-1444007,-15541.530676631352,4
-1410107,-6863.191649262952,4
-1443225,12095.126771031677,4
-1468331,4974.60162803284,4
-1440501,-12573.764691704633,4
-1406561,-4669.653615917649,4
-1443249,13368.331750407993,4
-1472599,5246.632389206207,4
-1436649,-12800.648005471256,4
-1394403,-2556.6793707905317,4
-1437869,18123.925296178484,4
-1460259,10736.93572346984,4
-1418591,-4584.5497957228745,4
-1384187,7664.917681699553,4
-1399795,28782.673153851938,4
-1437619,23629.76982873408,4
-1396245,6845.938499079279,4
-1359953,15073.223343890068,4
-1402383,29486.160694704875,4
-1439067,11213.977374562262,4
-1403457,-15737.758061234032,4
-1370279,-9111.261771594523,4
-1412383,8733.72624587503,4
-1454411,-5825.850298947473,4
-1425133,-33153.61216044524,4
-1378171,-26600.966011633158,4
-1435801,-4882.786337050586,4
-1475313,-16734.85320680614,4
-1449683,-42995.016507012944,5
-1419749,-38361.38464010073,5
-1455301,-18606.439154877462,5
-1490911,-22760.437114351174,5
-1463079,-36953.09793507175,5
-1427777,-24753.501145344082,5
-1463315,-2051.2859874649553,5
-1503153,-7736.753923329383,5
-1475109,-26076.476552540204,5
-1433771,-15367.026730835336,5
-1465331,10360.293428634915,5
-1505355,7791.593831303152,5
-1462103,-8495.913699992427,5
-1444265,1282.4876348483654,5
-1469435,19938.28561941493,5
-1503207,12801.058593836417,5
-1467891,-3249.423964090998,5
-1441145,5754.951500577236,5
-1469837,23991.59951215019,5
-1505723,16351.833126113725,5
-1463521,-479.30634942331835,5
-1434921,9398.245271805288,5
-1478569,25682.514904148513,5
-1504303,13084.700147603438,5
-1471917,-5834.7375894993265,5
-1429523,5227.303678876642,5
-1463804,26528.516497780147,5
-1496050,19092.654745225376,5
-1467188,-803.7734177409361,5
-1432276,4952.369521864999,5
-1456294,22374.628210468618,5
-1496726,14024.807435919327,5
-1459862,-6014.268504250782,5
-1420226,2684.3562465311725,5
-1454918,23633.74234847032,5
-1495948,13022.911156796476,5
-1460926,-12207.529793075928,5
-1427550,-7629.294890139757,5
-1451134,13202.650560424558,5
-1485542,9287.586559982488,5
-1450856,-8184.239476679164,5
-1420174,-2123.9603669324533,5
-1451220,14316.873275498972,5
-1484778,5313.468537369682,5
-1452156,-14052.15970300032,5
-1419116,-7451.296973424732,5
-1449404,10358.54893853491,5
-1484756,2679.617811297467,5
-1455920,-16588.941708809554,5
-1419088,-10321.80739853143,5
-1451528,7831.77346388056,5
-1483304,800.2431195722841,5
-1447310,-15791.723128373644,5
-1415828,-5701.579918409961,5
-1447144,13187.982564624072,5
-1480280,4236.152216834021,5
-1447708,-15065.306678292707,5
-1416566,-7458.477414710579,5
-1437958,12506.741456875825,5
-1467708,8859.348431654396,5
-1444796,-7875.340894009361,5
-1402168,-2103.0533746550145,5
-1420192,18715.869957635372,5
-1444332,18939.940829645115,5
-1421088,4548.16196355266,5
-1359154,12872.54696902266,5
-1391750,36071.58519076558,5
-1436652,28757.848689183676,5
-1405934,362.3431461333647,5
-1360578,-319.6329539389717,5
-1404800,15524.88149188413,5
-1440988,3217.3179988206584,5
-1419420,-23073.070967663327,5
-1381534,-21406.974301403174,5
-1417028,-4810.367324768029,5
-1462144,-14508.356151242924,5
-1432992,-37387.28735426187,5
-1402958,-31974.3965587531,5
-1431058,-11656.977484639432,5
-1475512,-17193.345311302008,5
-1453970,-37772.2807470328,5
-1410848,-31344.70747276268,5
-1444282,-7216.616680473402,5
-1470100,-6712.275038191897,5
-1457702,-21949.87957640297,5
-1416184,-16027.171621124882,5
-1446006,4294.561006371807,5
-1488876,847.4161071822514,5
-1464242,-18929.704446959546,5
-1431120,-14774.339469450702,5
-1461682,4651.5801457377465,5
-1510710,-933.491273992213,5
-1480316,-21476.675827214996,5
-1442366,-14770.998960457648,5
-1468336,9019.327954675557,5
-1508680,8108.314292169047,5
-1480492,-8218.985628441435,5
-1448446,-1607.6919582124974,5
-1469508,18120.88944120779,5
-1530374,10531.06402623877,5
-1490736,-13208.998151202888,5
-1441592,-4393.1023638859115,5
-1464460,25958.3175793808,5
-1522804,24090.256900250122,5
-1481894,-724.9410722297389,5
-1437342,4467.698697990087,5
-1466738,29281.308425444688,5
-1504332,25090.584401392844,5
-1472190,3735.976195836874,5
-1425694,10267.281576601363,5
-1468024,30733.943187696663,5
-1501476,20482.5611955262,5
-1467030,-3490.897313062207,5
-1411616,5403.127783580323,5
-1465006,28469.85497340838,5
-1494684,17659.13534182612,5
-1469712,-8555.995552255457,5
-1431150,-6085.002530326317,5
-1442414,14309.7190311239,5
-1491550,12462.55541805381,5
-1473276,-8966.478911583758,5
-1424148,-8550.9902807137,5
-1450956,10572.927161642992,5
-1497016,4577.277743697711,5
-1457784,-16929.243076056337,5
-1432218,-10635.75982040198,5
-1452342,9860.438163187682,5
-1488728,4434.912320229158,5
-1473988,-17839.98933871465,5
-1431534,-17261.60308180163,5
-1459246,2444.6735006052886,5
-1495512,1038.5032469525308,5
-1454840,-14549.885349345735,5
-1419966,-5484.164275753875,5
-1460604,13549.04387375245,5
-1491238,4714.174859052745,5
-1468086,-15870.922608887937,5
-1418224,-9472.451682301975,5
-1452568,11456.60801064698,5
-1481194,7984.2607665468695,5
-1457694,-8236.816897003293,5
-1429750,-3062.7013201770037,5
-1445560,11899.664312476616,5
-1478310,5879.243383724313,5
-1451402,-9759.93616987199,5
-1408420,-20.494712268288936,5
-1443618,21195.912366908327,5
-1481300,11739.026370825433,5
-1451982,-13794.973086560984,5
-1406570,-9114.41841067777,5
-1439444,14442.833233310495,5
-1487504,9231.392366148582,5
-1453332,-15465.013258998024,5
-1406796,-11927.496967605544,5
-1441202,10166.68043347743,5
-1490982,4105.956601608501,5
-1444606,-16808.29381242073,5
-1412190,-8151.642809224072,5
-1431638,14079.412576344133,5
-1477022,8217.425255272217,5
-1448922,-12625.353740370207,5
-1400048,-5552.7107275680555,5
-1431012,17647.880595917435,5
-1478928,9670.532311367215,5
-1445846,-16425.755492569948,5
-1411070,-12337.762897431461,5
-1447878,8042.149367032816,5
-1477258,870.4377113107944,5
-1443340,-18339.28651644142,5
-1403740,-8595.928440625048,5
-1432506,15575.070627638908,5
-1483818,9856.469014830189,5
-1451600,-15480.798063794893,5
-1391150,-10717.340154026338,5
-1456340,11133.037611250807,5
-1478760,1522.561262544043,5
-1456058,-19832.313731079303,5
-1403044,-9778.143815859721,5
-1440754,13332.22391271159,5
-1482418,5913.6456118541455,5
-1454598,-16621.671152832158,5
-1415476,-9862.768819123892,5
-1452168,10099.051422733783,5
-1483848,1249.0853308290377,5
-1463428,-20495.216370213457,5
-1414578,-12059.264008267051,5
-1449538,13376.706322271808,5
-1489204,9005.796725228496,5
-1454540,-13528.246049549412,5
-1411204,-6723.558622585166,5
-1462724,14634.320872591627,5
-1487280,6436.440814616733,5
-1459400,-13841.097464573697,5
-1415368,-5829.865152952662,5
-1443486,16460.94360630604,5
-1490178,12140.214991533616,5
-1445452,-6313.855667729844,5
-1411412,2447.971661832613,5
-1431158,23435.533355684478,5
-1483790,15188.096956007412,5
-1453736,-9056.762941040393,5
-1393714,-1887.6604216531027,5
-1435900,23638.383872244594,5
-1477478,14983.264797868722,5
-1439206,-11047.137572011881,5
-1404984,-4506.202461118089,5
-1431186,18026.485565551026,5
-1476312,10244.75248741395,5
-1438286,-13930.377883639781,5
-1419348,-11507.875515854286,5
-1443862,4882.553212831508,5
-1467718,219.4212717262253,5
-1453102,-15839.652165498854,5
-1413420,-12035.361365880462,5
-1437442,5899.730135546621,5
-1480116,2792.7832777974786,5
-1447462,-14983.397925192468,5
-1408032,-8932.76241201437,5
-1445142,9682.91001048894,5
-1476706,2637.9540815499686,5
-1452764,-15969.685310551702,5
-1417534,-9852.662240614332,5
-1449854,7090.352841688458,5
-1482884,-614.6959766196942,5
-1450206,-17400.15887559824,5
-1419948,-7392.213151173554,5
-1445924,12756.659227712715,5
-1480192,6314.299781321552,5
-1451588,-12328.847274223848,5
-1410772,-4400.315406869644,5
-1451848,15666.43894459008,5
-1496348,4978.550672859528,5
-1461430,-20181.55487425977,5
-1413266,-12396.778599512347,5
-1446744,13977.095809151884,5
-1489890,10729.454376293404,5
-1462238,-11312.534713878129,5
-1426378,-8355.82221372714,5
-1451936,10005.365402518582,5
-1498144,3501.201312670292,5
-1466516,-16806.05357735771,5
-1432600,-10114.365316842724,5
-1461914,10415.866001889992,5
-1493788,4865.050692394205,5
-1460234,-12186.60531387032,5
-1423796,-1937.1836218832036,5
-1458024,19704.991786939994,5
-1487194,13252.178811563948,5
-1458658,-6441.114105061415,5
-1416424,183.13172762388496,5
-1454598,19714.96089424504,5
-1489356,12171.02966958042,5
-1444292,-6136.817409967681,5
-1414694,3559.4287507592403,5
-1439824,22791.24042927133,5
-1487734,12972.53729703845,5
-1459614,-11118.541340087206,5
-1407672,-6115.838435151338,5
-1437782,16903.302376147585,5
-1492398,9584.110815775683,5
-1455420,-16130.866261514788,5
-1404268,-8742.532750941502,5
-1449572,15830.486035032465,5
-1471718,8610.507105168143,5
-1439386,-11108.427253214493,5
-1402932,-1035.5944152829331,5
-1437312,19836.93849246537,5
-1474612,10045.284792556193,5
-1445422,-14802.329104385983,5
-1407336,-11445.625723773484,5
-1453510,6072.534067704136,5
-1472588,-1343.691838786151,5
-1442584,-17083.449801148134,5
-1413386,-8243.982740588892,5
-1448940,7229.777032023197,5
-1470406,-687.5966716314057,5
-1455702,-16714.428843932877,5
-1418232,-10983.186601846415,5
-1449020,4501.732276618208,5
-1474128,-1012.6041111308301,5
-1444942,-14085.142078984807,5
-1413898,-3362.568968669307,5
-1440784,14989.360326718905,5
-1484272,5412.383522016697,5
-1446820,-16051.018209337877,5
-1404992,-6986.227993504079,5
-1440598,16747.49838624219,5
-1487486,8720.62993661511,5
-1439802,-14014.254093838148,5
-1411116,-5925.5864433940615,5
-1429918,16692.399237254944,5
-1472252,12435.319580753187,5
-1435346,-5754.794211307357,5
-1391462,2730.26016580235,5
-1398790,28420.173976102367,5
-1447572,27949.56858853579,5
-1407756,7998.329345800927,5
-1388446,9011.099699533592,5
-1416094,19914.583844711247,5
-1442876,7228.311823004373,5
-1427920,-14885.533619099497,5
-1386186,-11876.49667100847,5
-1410354,7832.83385648669,5
-1463540,2455.6533035641814,5
-1429674,-22259.755918675142,5
-1400618,-22230.463155018133,5
-1438512,-6542.260034227077,5
-1483778,-15782.394005786438,5
-1458212,-37603.92429223766,5
-1423710,-32639.42461749536,5
-1449220,-11754.957128629361,5
-1488870,-13141.428558590615,5
-1483722,-30675.15705958347,5
-1439556,-27548.89782730516,5
-1461596,-6648.766566134248,5
-1499472,-5825.206731304778,5
-1462550,-17751.759798754083,5
-1432526,-4323.850197995948,5
